title,company,location,salary_min,salary_max,posting_date,description,category,contract_type
Business Data Analyst,NextWave Consulting Ltd,"London, UK",57529.57,57529.57,2026-04-15T01:12:10Z,"Job Title: IT Data Business Analyst – Investment Management Contract: Fixed Term (initially through year‑end, with strong likelihood of extension) Role Overview We are hiring a senior IT Data Business Analyst to support a critical transformation programme within an investment management environment. The role sits at the intersection of business, data, and technology, with responsibility for translating complex business requirements into clear technical specifications. This programme is in its e…",IT Jobs,contract
HR Data Analyst,DP World,"Westminster, South West London",54925.53,54925.53,2026-03-28T10:45:28Z,"Description DP World are currently recruiting for a Regional HR Data Analyst to join our team in central London. As a Regional HR Data Analyst, you will play a key role in shaping and maintaining a scalable, consistent, and best-practice HR data infrastructure across the region. Central to this role is ownership of the regional HR data warehouse, including its governance, optimisation, and ongoing development. You will design and enhance data models, build reporting solutions and dashboards usi…",HR & Recruitment Jobs,
Senior Data Analyst,Full Circle Executive Ltd,"London, UK",75000,85000,2026-04-16T14:05:04Z,"Senior Data Analyst Hybrid High-Growth D2C GLP-1 Weight Loss Company Our client are a rapidly scaling direct-to-consumer health tech company transforming weight management through clinically-backed GLP-1 treatments. Our subscription-based model combines personalised care, medication, behavioural support, and digital tools to help people achieve sustainable weight loss. With demand growing fast, data is central to everything we do—from improving patient outcomes to optimising our customer journe…",Healthcare & Nursing Jobs,permanent
Senior Data analyst,Pontoon,"Bromley, South East London",58782.69,58782.69,2026-04-15T16:29:37Z,"Senior Data Analyst Bromley - hybrid 12 month contract - extension possible Inside ir35 Role Overview We are looking for a Data Analyst to join our team and support the programme through meaningful, data driven insights. This is a highly collaborative role, working alongside business teams, technology partners, and data engineers to ensure data is accurate, well understood, and used effectively. Job Description Key Responsibilities: Data Collection: Gather data from internal databases, data war…",IT Jobs,contract
Lead Data Analyst,Nando’s,"Putney, South West London",43191.91,43191.91,2026-03-22T10:16:45Z,"Salary up to: Competitive Lead Data Analyst – Data & Analysis Join us on our journey At Nando’s, our purpose is simple: to Create Lasting Happiness – for our people, our customers, and the communities we’re part of. Born in Johannesburg and growing worldwide, we’ve always been about more than flame-grilled PERi-PERi chicken. We’re about warmth, belonging, and creating experiences that matter – for our teams, for our guests, and for you. Now, we’re building exciting new digital and data capabili…",IT Jobs,
Senior Data Analyst,Elsevier,"London, UK",52281.06,52281.06,2026-02-22T17:33:40Z,Senior Data Analyst Are you enthusiastic about working as a Senior Data Analyst? Do you enjoy uncovering insights from data? About the team: Help shape the future of Elsevier’s technology infrastructure by bringing our operational data to life. The Analytics and Insights team within Technology Infrastructure and Operations (TIO) delivers actionable reporting and insights on Elsevier’s technology infrastructure and operational performance. We support technology operations and infrastructure team…,IT Jobs,
Data Analyst III,Apex Group,"London, UK",57897.95,57897.95,2026-02-19T17:22:58Z,"The Apex Group was established in Bermuda in 2003 and is now one of the world’s largest fund administration and middle office solutions providers. Our business is unique in its ability to reach globally, service locally and provide cross-jurisdictional services. With our clients at the heart of everything we do, our hard-working team has successfully delivered on an unprecedented growth and transformation journey, and we are now represented by over circa 13,000 employees across 112 offices worl…",IT Jobs,permanent
ECB Data Analyst,Adecco,"Farringdon, Central London",104000,126100,2026-03-25T13:49:18Z,"ECB Data Analyst* (Contract) Duration: 6 Months (Possibility for extension) Location: London/Hybrid (3 days per week on site) Rate: A highly competitive Umbrella Day Rate is available for suitable candidates Role Profile The External Data Analyst will support the ECB Onboarding Programme by translating business and regulatory requirements into clear external data needs and mapping these to existing datasets, systems, and vendor sources. The role will work closely with business stakeholders, Tec…",IT Jobs,contract
Business Data Analyst,AIG,"Charing Cross, Central London",47965.09,47965.09,2025-09-26T20:54:19Z,"Join us as Business Data Analyst to take your career to the next level with a global market insurance leader. Make your mark in Data Analysis Looking for an energetic Business Data Analysis to identify business intelligence, reporting, and data analysis needs for AIG. This individual will work closely with Business and Technical teams to turn data into critical information and knowledge that can be leveraged to make sound business decisions. BI Analysts must understand how data is transformed i…",IT Jobs,
Data Analyst - Network,Relay Technologies,"London, UK",52932.56,52932.56,2026-04-05T11:26:33Z,"Relay is fundamentally reshaping how goods move in an online era. Backed by Europe’s largest-ever logistics Series A ($35M), led by deep-tech investors Plural (whose portfolio spans fusion energy and space exploration), Relay is scaling faster than 99.98% of venture-backed startups. We're assembling the most talent-dense team the logistics industry has ever seen Relay’s Mission is to free commerce from friction . Today, high delivery costs act as a hidden tax on e-commerce, quietly shaping what…",IT Jobs,
Pension Data Analyst,Pavilion Recruitment Solutions,"London, UK",30000,37000,2026-04-07T15:35:13Z,"We are working with a well-regarded pensions organisation seeking a Pension Data Analyst to join their growing team. This is an excellent opportunity for someone with pensions administration and data experience to play a key role in improving data quality and supporting regulatory compliance. In this role, you will be responsible for analysing, cleansing, and maintaining pension scheme data, ensuring it meets the requirements of both the Scheme and The Pensions Regulator. You’ll work closely wi…",Accounting & Finance Jobs,permanent
Senior Data Analyst,RELX INC,"London, UK",47085.66,47085.66,2026-02-13T21:38:32Z,Senior Data Analyst Are you enthusiastic about working as a Senior Data Analyst? Do you enjoy uncovering insights from data? About the team: Help shape the future of Elsevier's technology infrastructure by bringing our operational data to life. The Analytics and Insights team within Technology Infrastructure and Operations (TIO) delivers actionable reporting and insights on Elsevier's technology infrastructure and operational performance. We support technology operations and infrastructure team…,IT Jobs,
Senior Data Analyst,Betway Group,"St Pancras, Central London",50482.02,50482.02,2026-02-06T08:59:51Z,"On average it takes 5 minutes to apply for this role. Kick-start your career in the online gaming world and experience the very latest in technology and innovation. Do you see yourself as one of those “out-of-the-box thinkers”, “Technical masterminds”, “Outstanding creatives”, or “Mind-boggling number crunchers”? If so, we want to welcome you to the Betway family and celebrate what makes you unique! Our global customer base is exploding and we need your skills to support us on this exciting jou…",IT Jobs,
Data Analyst - Finance,Aristocrat Technologies,"London, UK",57255.3,57255.3,2026-01-17T09:30:43Z,"The Data Analyst will be a key member of the Enterprise Finance Reporting and Insights Center of Excellence team. This role is responsible for providing excellent products and services in the form of reports, insights, and cross-collaboration across the Global Finance organization with an emphasis on Global Gaming, to build sustainable automated reports, dashboards, and visualizations used by the Finance Teams to highlight data trends, anomalies, and reduce manual tasks. We are seeking a multif…",Accounting & Finance Jobs,
BigID Data Analyst,EXL,"London, UK",60457.85,60457.85,2026-04-11T11:21:27Z,"Description EXL (NASDAQ: EXLS) is a global data and artificial intelligence (""AI"") company that offers services and solutions to reinvent client business models, drive better outcomes and unlock growth with speed. EXL harnesses the power of data, AI, and deep industry knowledge to transform businesses, including the world’s leading corporations in industries including insurance, healthcare, banking and financial services, media and retail, among others. EXL was founded in 1999 with the core val…",IT Jobs,permanent
Business Data Analyst,Blue Legal,"London, UK",45520.66,45520.66,2026-04-12T04:08:56Z,"Blue Legal are partnering with a renowned global law firm, recognised for its innovative approach and exceptional service. As a Data Analyst in the Business Development team, you’ll be responsible for managing and analysing data, process design and mapping, automating reports and providing insights that drive strategic decision-making. This role is crucial in supporting a key project within the BD team, helping to design and streamline their processes around their use of data. This role is suit…",IT Jobs,contract
Business Data Analyst,Blue Legal,"The City, Central London",45969.75,45969.75,2026-04-12T04:08:46Z,"Blue Legal are partnering with a renowned global law firm, recognised for its innovative approach and exceptional service. As a Data Analyst in the Business Development team, you’ll be responsible for managing and analysing data, process design and mapping, automating reports and providing insights that drive strategic decision-making. This role is crucial in supporting a key project within the BD team, helping to design and streamline their processes around their use of data. This role is suit…",IT Jobs,contract
Fraud Data Analyst,LexisNexis Risk Solutions,"London, UK",34344.32,34344.32,2026-03-26T10:20:06Z,"Fraud Data Analyst About the Business: LexisNexis Risk Solutions is the essential partner in the assessment of risk. Within our Business Services vertical, we offer a multitude of solutions focused on helping businesses of all sizes drive higher revenue growth, maximize operational efficiencies, and improve customer experience. Our solutions help our customers solve difficult problems in the areas of Anti-Money Laundering/Counter Terrorist Financing, Identity Authentication & Verification, Frau…",Customer Services Jobs,
Lifecycle Data Analyst,PlayStation Global,"London, UK",93565.48,93565.48,2026-04-16T11:26:19Z,"Why PlayStation? PlayStation isn’t just the Best Place to Play — it’s also the Best Place to Work. Today, we’re recognized as a global leader in entertainment producing The PlayStation family of products and services including PlayStation®5, PlayStation®4, PlayStation®VR, PlayStation®Plus, acclaimed PlayStation software titles from PlayStation Studios, and more. PlayStation also strives to create an inclusive environment that empowers employees and embraces diversity. We welcome and encourage e…",IT Jobs,
Senior Data Analyst,Harnham - Data & Analytics Recruitment,"London, UK",80000,95000,2026-04-16T18:15:42Z,"Senior Data Analyst London - Hybrid Up to 95k We are working with a highly data driven, consumer focused organisation operating at national scale. This role stands out for its pace, autonomy and visibility, offering the chance to influence senior decision making and shape commercial strategy through advanced analytics rather than routine reporting. The Company Analytics is deeply embedded across digital, marketing and commercial functions, with leadership committed to being data led in everythi…",IT Jobs,permanent
Graduate Data Analyst,Betway Group,"St Pancras, Central London",37126.32,37126.32,2026-02-05T08:58:40Z,"On average it takes 5 minutes to apply for this role. Kick-start your career in the online gaming world and experience the very latest in technology and innovation. Do you see yourself as one of those “out-of-the-box thinkers”, “Technical masterminds”, “Outstanding creatives”, or “Mind-boggling number crunchers”? If so, we want to welcome you to the Betway family and celebrate what makes you unique! Our global customer base is exploding and we need your skills to support us on this exciting jou…",Graduate Jobs,
Senior Data Analyst,Harnham - Data & Analytics Recruitment,"London, UK",70000,85000,2026-04-17T22:15:51Z,"Senior Data Analyst West London (4 days per week) £80,000 plus 10 percent bonus This is a standout opportunity for a senior analytics professional who enjoys operating at the intersection of data, marketing, and client impact. You will play a key role in shaping how effectiveness and measurement are understood across complex marketing programmes, while remaining hands on with analysis and client problem solving. The Company They are a data driven marketing and technology business working with s…","PR, Advertising & Marketing Jobs",permanent
Senior Data Analyst,Inspired Plc,"London, UK",52678.44,52678.44,2026-04-22T11:11:51Z,"Inspired is a market leading, technology-enabled provider of energy and sustainability solutions in the UK - supporting businesses to transition to net zero carbon and manage their response to climate change.Established in 2000, we became the first publicly quoted advisor following a successful AIM debut in 2011. We are now the UK's number one destination for businesses seeking expert insight and advisory services to help them manage their energy costs, reduce their carbon emissions and prove t…",IT Jobs,
Senior Data Analyst,CFC,"Liverpool Street, Central London",63173.75,63173.75,2026-03-31T11:10:47Z,"CFC is on a journey to be a leader in data driven insurance. We are a leader in automated cyber insurance and will use data more and more as the bedrock of our business. To support this, we are on an exciting journey to transform our business with a cutting-edge Data and AI roadmap. This ambitious agenda aims to unlock unparalleled insights, automate processes, and deliver advanced analytics, creating immense value for the business and our customers. This is a great opportunity for a senior dat…",IT Jobs,
HR Data Analyst,IFRS Foundation,"London, UK",46447.21,46447.21,2026-02-08T09:38:12Z,"Location : Lo ndon, hybrid Reports to: Reward and Data Lead (currently reporting to the Global HR Operations Director on an interim basis) Status : 12mth Fixed Term Contract Purpose: The HR Data Analyst will focus on data reporting and analysis, drawing insights from various data sources to support strategic workforce planning. The analyst will ensure robust data integrity and support HR processes within the Foundation. The position is for a duration of 12 months and aims to support the strateg…",HR & Recruitment Jobs,contract
Staff Data Analyst,Preply,"London, UK",97476.23,97476.23,2026-04-10T11:12:22Z,"We power people’s progress. At Preply, we’re all about creating life-changing learning experiences. We help people discover the magic of the perfect tutor, craft a personalised learning journey, and stay motivated to keep growing. Our approach is human-led, tech-enabled - and it’s creating real impact. We’ve just reached unicorn status with a $150M Series D, accelerating our vision to transform education through human-led, AI-enhanced learning. Today, 100,000 tutors teach 90 languages to learne…",IT Jobs,
Senior Data Analyst,FDM Group,"London, UK",63907.88,63907.88,2026-02-24T12:51:04Z,"About The Role We are seeking a Senior Data Analyst to join our clients Data & Analytics team. This role is ideal for someone with a strong technical foundation, a passion for solving complex problems, and a deep understanding of financial and client behavioural data. You will be responsible for delivering high-impact data analysis, automating reporting processes, and implementing scalable solutions that support strategic decision-making across financial advisory services that support their UK …",IT Jobs,contract
Data Analyst (Pricing),Chaucer Underwriting Services,"London, UK",62072.39,62072.39,2026-03-26T10:16:42Z,"Job summary This is a role within the Actuarial pricing team of a leading Lloyd’s insurance company and will suit a graduate with a numerate degree. Prior experience of data modelling, data analytics, data visualisation or programming languages such as Python or SQL (eg. on coursework) is strongly desirable. The Pricing team works closely with underwriting teams to build pricing models that allow underwriters to price, compare and monitor accounts. Subsequently, data captured in these models an…",IT Jobs,
Senior Data Analyst,SE Trains Ltd,"South East London, London",40000,40000,2026-04-09T01:36:38Z,"Are you looking for a career where you can make a real difference in peoples day. We are seeking a three Senior Data Analysts to join our team based from our Head Office in London Bridge (hybrid working). In this role you will provide inspirational expertise to develop SME's across the business in the use of data analysis. Working with the Analytics Manager, you will ensure the data roadmap objectives are achieved. This role will challenge you to gather stakeholder requirements, design and deve…",IT Jobs,
Reference Data Analyst,Point72,"London, UK",49769.09,49769.09,2026-03-01T13:10:07Z,"We are passionate about data. We collaborate to build elegant, effective, scalable and highly reliable solutions to empower predictive modelling in finance. Cubist’s data services group is looking for Data Operations Analyst to join our dedicated team. Our group is responsible for the timely delivery of comprehensive and error-free data to some of the most demanding and successful systematic Portfolio Managers in the world. This exceptional individual will join a global team of analysts who mon…",IT Jobs,
"Data Analyst, Marketing",OakNorth,"London, UK",55241.87,55241.87,2026-02-22T20:08:27Z,"About OakNorth At OakNorth, we’re on a mission to empower the UK’s most ambitious businesses. Since 2015, we’ve lent over $21 billion across the UK and US, helped create more than 58,000 new homes and 36,000 new jobs, and supported hundreds of thousands of personal savers, all while fuelling the UK economy. As OakNorth continues to grow across multiple products and customer segments, clear, effective communication and rigorous measurement are critical. Marketing plays a central role in how we e…","PR, Advertising & Marketing Jobs",
Data Analyst (Payments),Teya,"London, UK",46752.35,46752.35,2026-04-03T11:18:01Z,"Hello! We're Teya. Teya is a payment and software service provider, headquartered in London serving small, local businesses across Europe. Founded in 2019, we build easy to use, integrated tools that enable our members to accept payments and boost business performance. At Teya we believe small, local businesses are the lifeblood of our communities. We’re here because we don’t believe there’s a level playing field that gives small businesses with a fighting chance against the giants of the high …",IT Jobs,
Compliance Data Analyst,PPRO,"London, UK",51884.99,51884.99,2026-01-21T16:45:57Z,"At PPRO, our mission is to simplify access to local payment methods and our vision is to enable the sale of goods and services to anyone in the world using their preferred way to pay. We empower partners such as Ant Group, PayPal and Stripe to access new markets, connect with more customers, and accelerate their growth. Our strength lies in our diverse global team with 50 nationalities and 10 international locations- all united around one goal – to deliver the best possible products and service…",IT Jobs,
Senior Data Analyst,Xero,"London, UK",60216,60216,2026-01-29T16:02:09Z,"Our Purpose Planday from Xero is a leading digital solution that uncomplicates everyday scheduling and workforce management by making it easier for businesses and shift workers around the world to communicate, collaborate, and get work done. Powered by a community of local industry experts, Planday provides a best-in-class digital platform that is easy to use, accurate, secure, and compliant with local needs and standards. From payroll and accounting to POS and reporting, its open API and tech …",IT Jobs,
Senior Data Analyst,Made Tech,"London, UK",49000,58000,2026-03-14T10:20:08Z,"As a Senior Data Analyst at Made Tech, you’ll play a pivotal role in helping public sector organisations become truly data-led. You’ll join our data team in its mission to get data knowledge and skills out of silos and embedded into delivery teams. You will provide advanced data modelling, predictive analytics, and data visualisation, allowing us to deliver more sophisticated and customised solutions to our clients. The role is very hands-on and you'll support as a senior contributor role for a…",IT Jobs,
Lead Data Analyst,Carwow,"London, UK",52053.15,52053.15,2026-03-06T16:09:59Z,"OUR MISSION To become the car-changing destination of choice. By combining technology, media and deep automotive expertise, we've turned how people buy, sell, advertise and lease cars on its head. What started as a simple reviews site is now one of the largest online car-changing destinations in Europe. Last year alone we grew over 50% with nearly £3bn worth of cars bought on site, while £1.8bn of cars were listed for sale through our Sell My Car service. In 2024 we went big and acquired Autovi…",Consultancy Jobs,
Quantitative Data Analyst,Betsson Group,"London, UK",63123.34,63123.34,2026-01-18T09:41:15Z,"The Wow Quantitative Analyst - Revolutionizing Sports Betting Join our team and shape the future of sports betting! We're seeking a highly motivated and innovative Quantitative Analyst to develop and maintain cutting-edge statistical models. You'll play a crucial role in enhancing our market offerings and driving our success in the dynamic world of sports betting. This is an opportunity to leverage your expertise in data science, machine learning, and AI to build models that predict outcomes, m…",Scientific & QA Jobs,
Principal Data Analyst,loveholidays,"London, UK",61631.76,61631.76,2026-03-14T10:24:33Z,"Why Technology at loveholidays? At loveholidays - we trailblaze together . We’re on a mission to open the world to everyone, giving our customers’ unlimited choice, unmatched ease and unmissable value for their next getaway. Our team is the driving force behind our role as our customers’ personal holiday expert - the smart way to get away. Technology at loveholidays underpins our vision to become the global leader in packaged holidays. We drive cutting-edge innovation and technical excellence t…",IT Jobs,
Market Data Analyst,Optiver,"London, UK",60321.3,60321.3,2026-04-11T11:23:26Z,"We're looking for an experienced Market Data professional who understands how market data is produced, distributed, and consumed inside trading systems. This role is not about vendor coordination alone. You are expected to understand how data moves from exchanges and vendors into internal systems, how it is used by traders and researchers, and what breaks when things go wrong. You will work closely with trading, development, and infrastructure teams to make sure market data is reliable, appropr…",IT Jobs,
Finance Data Analyst,Michael Page Finance,"London, UK",35000,40000,2026-04-08T01:51:07Z,"This is an excellent opportunity to work in a truly commercial role that sits at the heart of the operational team, working across data analytics, financial reporting and accounting. You'll be championed by an excellent team, that prides themselves on their internal progression opportunities. The team operate with a flat structure, meaning you'll gain extensive exposure to the full commercial cycle as the business continues to expand. Client Details This is a unique opportunity in today's marke…",Accounting & Finance Jobs,permanent
Sustainability Data Analyst,Greencore,"London, UK",44021.04,44021.04,2026-04-02T23:20:01Z,"Why Greencore? Following the combination with Bakkavor in January 2026, we're one of the UK's leading creators of convenience food, driven by a simple purpose: to make everyday taste better. As a vibrant and fast-moving business, we're proud to employ over 28,000 talented colleagues across 36 manufacturing sites and 21 distribution depots in the UK and the US. Together, we bring delicious food to life. Our products cover every meal occasion from breakfast through to dinner and dessert, with lun…",Accounting & Finance Jobs,permanent
Sustainability Data Analyst,Greencore,"Farringdon, Central London",43197.31,43197.31,2026-04-02T18:06:02Z,"Why Greencore? Following the combination with Bakkavor in January 2026, we're one of the UK's leading creators of convenience food, driven by a simple purpose: to make everyday taste better. As a vibrant and fast-moving business, we're proud to employ over 28,000 talented colleagues across 36 manufacturing sites and 21 distribution depots in the UK and the US. Together, we bring delicious food to life. Our products cover every meal occasion from breakfast through to dinner and dessert, with lun…",Accounting & Finance Jobs,
Business Data Analyst,Vallum Associates,"Farringdon, Central London",130000,150800,2026-04-17T10:51:13Z,"We are seeking an experienced Business Analyst with strong expertise in electricity markets to support large-scale industry programmes. The role will focus on data and process analysis, industry engagement, and shaping future-state market solutions. You will work closely with stakeholders across the energy ecosystem, translating complex concepts into clear deliverables. Key Responsibilities * Work as a Business Analyst within major industry programmes such as Faster Switching, MHHS, or Nexus * …",IT Jobs,contract
Credit Data Analyst,LemFi,"London, UK",44030.11,44030.11,2026-01-22T16:30:58Z,"LemFi (Series B) is building the go-to financial app for the Global South. Moving to a new country shouldn’t mean starting from zero. That's why our team of 400 spanning 20 countries is building a financial ecosystem that helps immigrants stay connected to home, build stability, and create wealth regardless of where they are from or where they live. What began as fast, affordable remittances is now evolving into a complete platform for multi-currency accounts, payments, credit, and long-term fi…",Accounting & Finance Jobs,
Data Analyst (PowerBI),Hays Technology,"The City, Central London",78000,91000,2026-04-14T20:31:27Z,"Your new company This is a financial institution with an office based in the City of London. Your new role You will be migrating data from PowerBI to Snowflake. What you'll need to succeed Good experience with PowerBI Interest in data, analytics and problem-solving Eager to learn and pick up new technologies Snowflake experience is beneficial What you'll get in return An exciting opportunity to join an international organisation in financial services. Furthermore, a competitive day rate for thi…",IT Jobs,contract
Senior Data Analyst,Levi Strauss,"London, UK",79291.46,79291.46,2026-02-19T17:21:53Z,"Calling all originals: At Levi Strauss & Co., you can be yourself — and be part of something bigger. We’re a community of people who forge our own paths, challenge the ordinary, and work to leave the world better than we found it. We believe that our differences make us stronger. So add your voice. Make an impact. Find your fit — and your future. About the Job The Senior Digital Analyst plays a critical role in shaping and delivering Levi’s digital experience strategy across website and mobile …",Accounting & Finance Jobs,
Senior Data Analyst,Elliptic,"London, UK",68933.65,68933.65,2026-02-18T17:21:54Z,"Do you want to be part of the future of value transfer? Are you excited about solving problems that have never been solved before? Are you looking for a values-led company, which cares about the growth of its employees? The impact you will have: Join Intel to turn Elliptic’s datasets into decisions, stories, and measurable outcomes. You’ll investigate complex patterns in digital assets, build reproducible analyses, and craft clear narratives and visuals that inform Product and Marketing, enable…",IT Jobs,
Business Data Analyst,Vallum Associates Limited,"London, UK",156000,156000,2026-04-17T17:54:59Z,"We are seeking an experienced Business Analyst with strong expertise in electricity markets to support large-scale industry programmes. The role will focus on data and process analysis, industry engagement, and shaping future-state market solutions. You will work closely with stakeholders across the energy ecosystem, translating complex concepts into clear deliverables. Key Responsibilities Work as a Business Analyst within major industry programmes such as Faster Switching, MHHS, or Nexus Enga…",IT Jobs,
Commerce Data Analyst,Condé Nast,"London, UK",48514.99,48514.99,2025-12-25T09:33:26Z,"Condé Nast is a global media company producing the highest quality content with a footprint of more than 1 billion consumers in 32 territories through print, digital, video and social platforms. The company’s portfolio includes many of the world’s most respected and influential media properties including Vogue, Vanity Fair, Glamour, Self, GQ, The New Yorker, Condé Nast Traveler/Traveller, Allure, AD, Bon Appétit and Wired, among others. Job Description Location: London, GB Condé Nast is a globa…",IT Jobs,
Data and Reporting Analyst,Harnham - Data & Analytics Recruitment,"London, UK",65000,70000,2026-04-22T23:12:58Z,"DATA AND REPORTING ANALYST LONDON/HYBRID UP TO £70,000 This is a high impact analytics role within a growing UK fintech, offering the chance to work close to senior stakeholders and influence how the business understands and funds its lending portfolio. You will sit at the heart of finance, combining hands on SQL analysis with commercial insight to support funding, performance and strategic decision making. ROLES AND RESPONSIBILITIES: The Data and Reporting Analyst will: Analyse and report on c…",IT Jobs,permanent
Senior Systems and Data Analyst,Spencer Clarke Group,"The City, Central London",63010.81,63010.81,2026-03-27T07:08:09Z,"My client in Greater London are looking to appoint a talented Senior Systems & Data Analyst on a Contract basis. My client are looking for an experienced Senior Systems and Data Analyst to play a key role in the delivery of the Families First Programme, a transformational initiative focused on redesigning children's services and improving outcomes for children and families. What's on offer: Salary: £42 per hour *negotiable based on experience *please submit your CV with the rate you require Hyb…",IT Jobs,contract
Senior Systems and Data Analyst,Civic Recruitment Limited,"Cambridge Heath, East London",54139.36,54139.36,2026-03-27T02:59:34Z,"6 Month Contract With A Local Authority About the Role We are seeking an experienced Senior Systems and Data Analyst to play a key role in the Families First Programme —a transformational initiative focused on redesigning and evaluating children’s services and workflows. This role combines technical expertise, strategic analysis, and stakeholder collaboration to drive system improvements and data-led decision-making. You will lead the reconfiguration of the Mosaic Casework Management System (Mo…",IT Jobs,contract
Royalties Data Analyst - Music,Handle Recruitment,"Soho, West London",35000,45000,2026-04-22T21:10:15Z,"Handle Recruitment are proud to be recruiting for a Royalty Data Analyst to join a leading Music company based in the heart of London. Joining this expanding royalties function, this position will play a very key and value adding part in the royalties' process and the service to some of the best-known artists and record companies in the industry today. The ideal candidate will have practical experience of working within a royalties position in music (Label or Publishing) and be responsible for …",Accounting & Finance Jobs,permanent
Data Analyst (Looker Specialist),Houst,"London, UK",40000,45000,2026-02-24T11:56:00Z,"Salary: £40,000- £45,000 Employment type: Full-time, Monday- Friday 09:00- 18:00 Location: London (hybrid: 3 days office, 2 days WFH) Please note: This role is open to applicants who already have the unrestricted right to work in the UK (40 hours per week) and London-based. About us: Houst is the world’s largest host management service, helping homeowners unlock more value from their properties on Airbnb, Booking.com and beyond. We manage everything from marketing to guest communication, cleani…",IT Jobs,
Data Governance Analyst - HFG,HFG,"London, UK",70448.13,70448.13,2026-03-25T14:23:30Z,"A leading Insurance firm is looking to hire a Data Governance Analyst to join their growing Data Governance team to implement and maintain data quality initiatives across various teams within the corporation to improve data integrity and decision making. You will be responsible for ongoing operations related to Solvency II metadata stored within the metadata governance tooling. You will also support the documentation of non-Solvency II data processes, deliver the appropriate data quality manage…",Accounting & Finance Jobs,
Senior UK Data Analyst,Universal Music,"Kings Cross, Central London",49573.35,49573.35,2025-10-20T13:52:53Z,"Music is Universal It’s the passionate and dedicated team at Universal Music who help make us the world’s leading music company. From A&R to finance, legal to digital, sales to marketing, Universal Music is the place to grow and develop your career within a truly commercial and innovative business that leads in everything it does. Everyone is welcome to apply for our roles, and we are determined to ensure that no applicant or employee receives less favourable treatment because of gender, race, …",Accounting & Finance Jobs,permanent
Data Analyst - Sales Operations,EF Recruitment,"Pimlico, South West London",55000,60000,2026-03-31T21:43:25Z,"Our client is a global SaaS type company who are now seeking a Sales Operations Data Analyst based at their impressive UK headquarters in central London. This is a 3-6 month contract, hybrid, with 3 days a week in the office. You will be supporting their EMEA business working directly with their sales and marketing teams. Duties * Design and build interactive and intuitive Customer Success dashboards to report on retention and revenue generating activities. * Utilize SQL and Python to query dat…",IT Jobs,contract
Senior Business & Data Analyst,Tenth Revolution Group,"London, UK",75000,90000,2026-04-20T14:55:23Z,"Senior Business & Data Analyst - Insurance Location: London (Hybrid) Type: Permanent Overview A specialist insurance organisation is seeking a Senior Business & Data Analyst to support complex data and system transformation programmes within the London Market. This role sits at the intersection of business, data, and technology, requiring strong analytical capability alongside confident senior stakeholder engagement. Key Responsibilities Lead end-to-end business and data analysis across underwr…",Accounting & Finance Jobs,permanent
Senior Pricing Data Analyst,Data Idols,"Farringdon, Central London",75000,85000,2026-04-22T23:14:49Z,"Senior Pricing Data Analyst £75K - £85K London (Hybrid) At Data Idols, we are working with a large-scale, data-driven ecommerce business operating globally and using analytics to drive commercial performance. They are now looking for a Senior Pricing Data Analyst to play a key role in shaping pricing strategy and supporting the next phase of growth. The Opportunity This is a hands-on, high-impact role sitting at the heart of the analytics function. You will be responsible for analysing pricing …",IT Jobs,
Senior Business & Data Analyst,Tenth Revolution Group,"London, UK",60000,90000,2026-04-16T18:50:59Z,"Senior business & data analyst - Hybrid role in insurance - £80k A global consultancy is seeking a senior business & data analyst to support data and system transformation initiatives across the London Market insurance space. This role sits across business data and technology, driving analysis and delivery across Syndicate, Delegated Authority and Reinsurance and Ceceded Reinsurance portfolios. Key Responsibilities Lead end-to-end business and data analysis across multiple insurance domains. Pe…",IT Jobs,permanent
Graduate Data Analyst - Python,CV Screen Ltd,"South East London, London",30000,30000,2026-03-23T22:39:10Z,"Graduate Data Analyst – Python Fully Remote £33k Are you a recent graduate looking to kickstart your career in data analytics? This is a fantastic opportunity to join a well-established organisation with over 10 years of experience in delivering innovative solutions across multiple sectors. The role is fully remote, offering flexibility while providing the chance to collaborate with a skilled, growing team. With a competitive salary of £33,000 plus excellent benefits, you'll be responsible for …",Graduate Jobs,permanent
Senior Data Analyst (Marketing),Harnham - Data & Analytics Recruitment,"London, UK",55000,70000,2026-04-08T01:51:07Z,"SENIOR DATA ANALYST (MARKETING) £  10% BONUS  BENEFITS WHITE CITY (4 DAYS PER WEEK) THE COMPANY This is an exciting opportunity to join a global data-driven marketing and technology business operating at the forefront of digital media and customer analytics. The company partners with major consumer brands to optimise marketing performance through advanced data, audience targeting, and campaign measurement. THE ROLE As a Senior Data Analyst (Marketing), you will sit within a high-performing anal…",IT Jobs,permanent
Lead Data Analyst - Operations,Wise,"London, UK",57389.51,57389.51,2026-03-25T15:39:40Z,"Wise is a global technology company, building the best way to move and manage the world’s money. Min fees. Max ease. Full speed. Whether people and businesses are sending money to another country, spending abroad, or making and receiving international payments, Wise is on a mission to make their lives easier and save them money. As part of our team, you will be helping us create an entirely new network for the worlds money. For everyone, everywhere. Job Description We’re looking for an Lead Dat…",IT Jobs,
